fec_committee_id,AMNDT_IND,RPT_YR,RPT_TP,IMAGE_NUM,LINE_NUM,FORM_TP_CD,SCHED_TP_CD,vendor_name,vendor_city,vendor_state,vendor_zip,expenditure_dt,expenditure_amt,TRANSACTION_PGI,purpose,CATEGORY,category_desc,MEMO_CD,MEMO_TEXT,ENTITY_TP,sub_id,FILE_NUM,tran_id,BACK_REF_TRAN_ID,election_cycle
C00573261,A,2025,M7,202507209764154465,21B,F3X,SB,SHOPIFY,WILMINGTON,DE,198011120,2025-06-20,1.75,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211957155,1905220,500226139,nan,2026
C00573261,A,2025,M7,202507209764154466,21B,F3X,SB,SHOPIFY,WILMINGTON,DE,198011120,2025-06-23,3.67,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211957156,1905220,500226140,nan,2026
C00573261,A,2025,M7,202507209764154466,21B,F3X,SB,SHOPIFY,WILMINGTON,DE,198011120,2025-06-24,6.66,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211957157,1905220,500226141,nan,2026
C00573261,A,2025,M7,202507209764154466,21B,F3X,SB,SHOPIFY,WILMINGTON,DE,198011120,2025-06-25,1.32,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211957158,1905220,500226142,nan,2026
C00573261,A,2025,M7,202507209764154467,21B,F3X,SB,TATANGO,SEATTLE,WA,981213622,2025-06-10,53000.0,nan,TEXT MESSAGING,nan,nan,nan,nan,ORG,4072520251211957159,1905220,500226101,nan,2026
C00573261,A,2025,M7,202507209764154467,21B,F3X,SB,TATANGO,SEATTLE,WA,981213622,2025-06-23,1590.0,nan,TEXT MESSAGING,nan,nan,nan,nan,ORG,4072520251211957160,1905220,500226102,nan,2026
C00573261,A,2025,M7,202507209764154410,21B,F3X,SB,SOCIETY FOR HUMAN RESOURCE MANAGEMENT,ALEXANDRIA,VA,223143494,2025-06-01,299.0,nan,SUBSCRIPTIONS,nan,nan,X,*,ORG,4072520251211956989,1905220,500226310,500226094,2026
C00573261,A,2025,M7,202507209764154410,21B,F3X,SB,SOUTHWEST AIRLINES,DALLAS,TX,75235,2025-06-01,483.96,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956990,1905220,500226326,500226094,2026
C00573261,A,2025,M7,202507209764154411,21B,F3X,SB,TRELLO,NEW YORK,NY,100063745,2025-06-01,254.38,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956991,1905220,500226298,500226094,2026
C00573261,A,2025,M7,202507209764154411,21B,F3X,SB,U-HAUL,PHOENIX,AZ,850041120,2025-06-01,220.9,nan,RENT,nan,nan,X,*,ORG,4072520251211956992,1905220,500226311,500226094,2026
C00573261,A,2025,M7,202507209764154411,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,41.73,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956993,1905220,500226327,500226094,2026
C00573261,A,2025,M7,202507209764154412,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,12.95,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956994,1905220,500226328,500226094,2026
C00573261,A,2025,M7,202507209764154412,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,42.99,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956995,1905220,500226329,500226094,2026
C00573261,A,2025,M7,202507209764154412,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,374.48,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956996,1905220,500226330,500226094,2026
C00573261,A,2025,M7,202507209764154413,21B,F3X,SB,WIX,SAN FRANCISCO,CA,941582354,2025-06-01,343.44,nan,SUBSCRIPTIONS,nan,nan,X,*,ORG,4072520251211956997,1905220,500226312,500226094,2026
C00573261,A,2025,M7,202507209764154413,21B,F3X,SB,X,WASHINGTON,DC,20035,2025-06-01,212.0,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956998,1905220,500226299,500226094,2026
C00573261,A,2025,M7,202507209764154413,21B,F3X,SB,ZOOM VIDEO COMMUNICATIONS,SAN JOSE,CA,951131612,2025-06-01,8.2,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956999,1905220,500226300,500226094,2026
C00573261,A,2025,M7,202507209764154414,21B,F3X,SB,ZOOM VIDEO COMMUNICATIONS,SAN JOSE,CA,951131612,2025-06-01,203.11,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211957000,1905220,500226314,500226094,2026
C00573261,A,2025,M7,202507209764154414,21B,F3X,SB,AMERICAN EXPRESS,DALLAS,TX,752650448,2025-06-12,4122.83,nan,CREDIT CARD PAYMENT (SEE BELOW IF ITEMIZED),nan,nan,nan,nan,ORG,4072520251211957001,1905220,500226095,nan,2026
C00573261,A,2025,M7,202507209764154405,21B,F3X,SB,HOTEL ZENA,WASHINGTON,DC,200054111,2025-06-01,346.69,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956975,1905220,500226322,500226094,2026
C00573261,A,2025,M7,202507209764154406,21B,F3X,SB,HOTEL ZENA,WASHINGTON,DC,200054111,2025-06-01,346.69,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956976,1905220,500226323,500226094,2026
C00573261,A,2025,M7,202507209764154406,21B,F3X,SB,HOTEL ZENA,WASHINGTON,DC,200054111,2025-06-01,346.69,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956977,1905220,500226324,500226094,2026
C00573261,A,2025,M7,202507209764154406,21B,F3X,SB,HOTEL ZENA,WASHINGTON,DC,200054111,2025-06-01,416.31,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211956978,1905220,500226325,500226094,2026
C00573261,A,2025,M7,202507209764154407,21B,F3X,SB,INDUSTRIOUS,WASHINGTON,DC,200055800,2025-06-01,150.0,nan,RENT,nan,nan,X,*,ORG,4072520251211956979,1905220,500226304,500226094,2026
C00573261,A,2025,M7,202507209764154407,21B,F3X,SB,INDUSTRIOUS,WASHINGTON,DC,200055800,2025-06-01,300.0,nan,RENT,nan,nan,X,*,ORG,4072520251211956980,1905220,500226305,500226094,2026
C00573261,A,2025,M7,202507209764154407,21B,F3X,SB,INDUSTRIOUS,WASHINGTON,DC,200055800,2025-06-01,-150.0,nan,RENT CREDIT,nan,nan,X,*,ORG,4072520251211956981,1905220,500226306,500226094,2026
C00573261,A,2025,M7,202507209764154408,21B,F3X,SB,INTUIT,MOUNTAIN VIEW,CA,940431140,2025-06-01,104.94,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956982,1905220,500226296,500226094,2026
C00573261,A,2025,M7,202507209764154408,21B,F3X,SB,LINKEDIN CORPORATION,SUNNYVALE,CA,940852810,2025-06-01,374.64,nan,RECRUITMENT,nan,nan,X,*,ORG,4072520251211956983,1905220,500226282,500226094,2026
C00573261,A,2025,M7,202507209764154408,21B,F3X,SB,MICROSOFT,REDMOND,WA,980528300,2025-06-01,156.53,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956984,1905220,500226292,500226094,2026
C00573261,A,2025,M7,202507209764154409,21B,F3X,SB,MXDC COCINA MEXICANA,WASHINGTON,DC,200052032,2025-06-01,563.4,nan,MEALS,nan,nan,X,*,ORG,4072520251211956985,1905220,500226280,500226094,2026
C00573261,A,2025,M7,202507209764154409,21B,F3X,SB,NUMERO,COSTA MESA,CA,926267190,2025-06-01,1000.0,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956986,1905220,500226294,500226094,2026
C00573261,A,2025,M7,202507209764154409,21B,F3X,SB,SHOPIFY,WILMINGTON,DE,198011120,2025-06-01,41.34,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956987,1905220,500226297,500226094,2026
C00573261,A,2025,M7,202507209764154410,21B,F3X,SB,SLACK TECHNOLOGIES,SAN FRANCISCO,CA,941072153,2025-06-01,194.78,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956988,1905220,500226309,500226094,2026
C00573261,A,2025,M7,202507209764154414,21B,F3X,SB,AMTRAK,WASHINGTON,DC,200024214,2025-06-01,117.0,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957002,1905220,500226343,500226095,2026
C00573261,A,2025,M7,202507209764154415,21B,F3X,SB,AMTRAK,WASHINGTON,DC,200024214,2025-06-01,237.0,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957003,1905220,500226344,500226095,2026
C00573261,A,2025,M7,202507209764154415,21B,F3X,SB,AMTRAK,WASHINGTON,DC,200024214,2025-06-01,-11.0,nan,TRAVEL CREDIT,nan,nan,X,*,ORG,4072520251211957004,1905220,500226345,500226095,2026
C00573261,A,2025,M7,202507209764154415,21B,F3X,SB,DIALPAD,SAN RAMON,CA,945835005,2025-06-01,79.5,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211957005,1905220,500226340,500226095,2026
C00573261,A,2025,M7,202507209764154416,21B,F3X,SB,DIALPAD,SAN RAMON,CA,945835005,2025-06-01,21.2,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211957006,1905220,500226341,500226095,2026
C00573261,A,2025,M7,202507209764154395,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-18,367.77,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956944,1905220,500226116,nan,2026
C00573261,A,2025,M7,202507209764154395,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-19,687.53,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956945,1905220,500226117,nan,2026
C00573261,A,2025,M7,202507209764154396,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-22,1280.1,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956946,1905220,500226118,nan,2026
C00573261,A,2025,M7,202507209764154396,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-23,435.37,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956947,1905220,500226119,nan,2026
C00573261,A,2025,M7,202507209764154396,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-24,417.26,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956948,1905220,500226120,nan,2026
C00573261,A,2025,M7,202507209764154397,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-25,337.7,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956949,1905220,500226121,nan,2026
C00573261,A,2025,M7,202507209764154397,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-26,665.31,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956950,1905220,500226122,nan,2026
C00573261,A,2025,M7,202507209764154397,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-29,1969.06,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956951,1905220,500226123,nan,2026
C00573261,A,2025,M7,202507209764154398,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-06-30,659.17,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4072520251211956952,1905220,500226124,nan,2026
C00573261,A,2025,M7,202507209764154398,21B,F3X,SB,AMALGAMATED BANK,NEW YORK,NY,100018400,2025-06-27,457.37,nan,BANK FEES,nan,nan,nan,nan,ORG,4072520251211956953,1905220,500226143,nan,2026
C00573261,A,2025,M7,202507209764154398,21B,F3X,SB,AMALGAMATED BANK,NEW YORK,NY,100018400,2025-06-27,42.56,nan,BANK FEES,nan,nan,nan,nan,ORG,4072520251211956954,1905220,500226144,nan,2026
C00573261,A,2025,M7,202507209764154399,21B,F3X,SB,AMERICAN EXPRESS,DALLAS,TX,752650448,2025-06-12,11762.92,nan,CREDIT CARD PAYMENT (SEE BELOW IF ITEMIZED),nan,nan,nan,nan,ORG,4072520251211956955,1905220,500226094,nan,2026
C00573261,A,2025,M7,202507209764154431,21B,F3X,SB,DELTA AIRLINES,ATLANTA,GA,303541989,2025-06-01,9.95,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957051,1905220,500226260,500226097,2026
C00573261,A,2025,M7,202507209764154431,21B,F3X,SB,HOTEL ZENA,WASHINGTON,DC,200054111,2025-06-01,37.64,nan,MEALS,nan,nan,X,*,ORG,4072520251211957052,1905220,500226242,500226097,2026
C00573261,A,2025,M7,202507209764154431,21B,F3X,SB,LYFT,ARLINGTON,VA,222023779,2025-06-01,15.12,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957053,1905220,500226255,500226097,2026
C00573261,A,2025,M7,202507209764154432,21B,F3X,SB,LYFT,ARLINGTON,VA,222023779,2025-06-01,5.0,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957054,1905220,500226256,500226097,2026
C00573261,A,2025,M7,202507209764154432,21B,F3X,SB,LYFT,ARLINGTON,VA,222023779,2025-06-01,25.55,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957055,1905220,500226257,500226097,2026
C00573261,A,2025,M7,202507209764154432,21B,F3X,SB,MI VIDA,WASHINGTON,DC,200242491,2025-06-01,245.7,nan,MEALS,nan,nan,X,*,ORG,4072520251211957056,1905220,500226243,500226097,2026
C00573261,A,2025,M7,202507209764154433,21B,F3X,SB,THE HENLEY PARK HOTEL,WASHINGTON,DC,200014308,2025-06-01,578.59,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957057,1905220,500226253,500226097,2026
C00573261,A,2025,M7,202507209764154433,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,1056.97,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957058,1905220,500226259,500226097,2026
C00573261,A,2025,M7,202507209764154424,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,238.48,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957030,1905220,500226368,500226095,2026
C00573261,A,2025,M7,202507209764154424,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,107.49,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957031,1905220,500226369,500226095,2026
C00573261,A,2025,M7,202507209764154424,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,-107.49,nan,TRAVEL CREDIT,nan,nan,X,*,ORG,4072520251211957032,1905220,500226370,500226095,2026
C00573261,A,2025,M7,202507209764154425,21B,F3X,SB,ZOOM VIDEO COMMUNICATIONS,SAN JOSE,CA,951131612,2025-06-01,169.49,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211957033,1905220,500226342,500226095,2026
C00573261,A,2025,M7,202507209764154425,21B,F3X,SB,AMERICAN EXPRESS,DALLAS,TX,752650448,2025-06-12,1232.52,nan,CREDIT CARD PAYMENT (SEE BELOW IF ITEMIZED),nan,nan,nan,nan,ORG,4072520251211957034,1905220,500226096,nan,2026
C00573261,A,2025,M7,202507209764154425,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,32.91,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957035,1905220,500226269,500226096,2026
C00573261,A,2025,M7,202507209764154426,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,27.92,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957036,1905220,500226270,500226096,2026
C00573261,A,2025,M7,202507209764154426,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,64.84,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957037,1905220,500226271,500226096,2026
C00573261,A,2025,M7,202507209764154426,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,69.9,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957038,1905220,500226272,500226096,2026
C00573261,A,2025,M7,202507209764154427,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,54.93,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957039,1905220,500226273,500226096,2026
C00573261,A,2025,M7,202507209764154427,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,38.04,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957040,1905220,500226274,500226096,2026
C00573261,A,2025,M7,202507209764154427,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,12.94,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957041,1905220,500226275,500226096,2026
C00573261,A,2025,M7,202507209764154428,21B,F3X,SB,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941031355,2025-06-01,11.92,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957042,1905220,500226276,500226096,2026
C00573261,A,2025,M7,202507209764154428,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,374.48,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957043,1905220,500226277,500226096,2026
C00573261,A,2025,M7,202507209764154428,21B,F3X,SB,UNITED AIRLINES,CHICAGO,IL,606806605,2025-06-01,374.48,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957044,1905220,500226278,500226096,2026
C00573261,A,2025,M7,202507209764154429,21B,F3X,SB,AMERICAN EXPRESS,DALLAS,TX,752650448,2025-06-12,3565.75,nan,CREDIT CARD PAYMENT (SEE BELOW IF ITEMIZED),nan,nan,nan,nan,ORG,4072520251211957045,1905220,500226097,nan,2026
C00573261,A,2025,M7,202507209764154429,21B,F3X,SB,DELTA AIRLINES,ATLANTA,GA,303541989,2025-06-01,22.0,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957046,1905220,500226239,500226097,2026
C00573261,A,2025,M7,202507209764154429,21B,F3X,SB,DELTA AIRLINES,ATLANTA,GA,303541989,2025-06-01,251.0,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957047,1905220,500226249,500226097,2026
C00573261,A,2025,M7,202507209764154430,21B,F3X,SB,DELTA AIRLINES,ATLANTA,GA,303541989,2025-06-01,573.19,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957048,1905220,500226250,500226097,2026
C00573261,A,2025,M7,202507209764154430,21B,F3X,SB,DELTA AIRLINES,ATLANTA,GA,303541989,2025-06-01,25.99,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957049,1905220,500226251,500226097,2026
C00573261,A,2025,M7,202507209764154430,21B,F3X,SB,DELTA AIRLINES,ATLANTA,GA,303541989,2025-06-01,282.48,nan,TRAVEL,nan,nan,X,*,ORG,4072520251211957050,1905220,500226252,500226097,2026
C00573261,A,2025,M7,202507209764154399,21B,F3X,SB,ADOBE,SAN JOSE,CA,951102704,2025-06-01,578.66,nan,SOFTWARE,nan,nan,X,*,ORG,4072520251211956956,1905220,500226284,500226094,2026
C00573261,A,2025,M7,202507209764154399,21B,F3X,SB,AMAZON,SEATTLE,WA,981095210,2025-06-01,166.68,nan,OFFICE SUPPLIES,nan,nan,X,*,ORG,4072520251211956957,1905220,500226281,500226094,2026
C00573261,A,2025,M7,202507209764154441,21B,F3X,SB,"GIBBS-POE, JUSTIN",WASHINGTON,DC,200356005,2025-06-15,2121.73,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957081,1905220,500226200,500226149,2026
C00573261,A,2025,M7,202507209764154441,21B,F3X,SB,"HODSON, ANATOLIA",WASHINGTON,DC,200356005,2025-06-15,2476.18,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957082,1905220,500226201,500226149,2026
C00573261,A,2025,M7,202507209764154441,21B,F3X,SB,"JAMES, WHITNEY",WASHINGTON,DC,200356005,2025-06-15,1955.89,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957083,1905220,500226202,500226149,2026
C00573261,A,2025,M7,202507209764154442,21B,F3X,SB,"KLUGER, DALIT",WASHINGTON,DC,200356005,2025-06-15,1921.3,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957084,1905220,500226203,500226149,2026
C00573261,A,2025,M7,202507209764154442,21B,F3X,SB,"LEE, KOLBY",WASHINGTON,DC,200356005,2025-06-15,2966.03,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957085,1905220,500226204,500226149,2026
C00573261,A,2025,M7,202507209764154442,21B,F3X,SB,"MELENDEZ, FARAH",WASHINGTON,DC,200356005,2025-06-15,5764.29,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957086,1905220,500226205,500226149,2026
C00573261,A,2025,M7,202507209764154443,21B,F3X,SB,"MULLER, TIFFANY",WASHINGTON,DC,200356005,2025-06-15,11195.24,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957087,1905220,500226206,500226149,2026
C00573261,A,2025,M7,202507209764154443,21B,F3X,SB,"PITRUZZELLO, AVA",WASHINGTON,DC,200356005,2025-06-15,1901.78,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957088,1905220,500226207,500226149,2026
C00573261,A,2025,M7,202507209764154443,21B,F3X,SB,"RAKOV, ABE",WASHINGTON,DC,200356005,2025-06-15,7973.71,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957089,1905220,500226208,500226149,2026
C00573261,A,2025,M7,202507209764154444,21B,F3X,SB,"SAYED, BAWADDEN",WASHINGTON,DC,200356005,2025-06-15,2802.02,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957090,1905220,500226209,500226149,2026
C00573261,A,2025,M7,202507209764154444,21B,F3X,SB,"UNGA, JUSTIN",WASHINGTON,DC,200356005,2025-06-15,5334.92,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957091,1905220,500226210,500226149,2026
C00573261,A,2025,M7,202507209764154444,21B,F3X,SB,"WON, ALEX",WASHINGTON,DC,200356005,2025-06-15,2479.55,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957092,1905220,500226211,500226149,2026
C00573261,A,2025,M7,202507209764154445,21B,F3X,SB,"ZAMORA, LAURA",WASHINGTON,DC,200356005,2025-06-15,2755.7,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957093,1905220,500226212,500226149,2026
C00573261,A,2025,M7,202507209764154445,21B,F3X,SB,BAMBOO HR LLC,LINDON,UT,840421952,2025-06-10,42958.74,nan,TAXES,nan,nan,nan,nan,ORG,4072520251211957094,1905220,500226150,nan,2026
C00573261,A,2025,M7,202507209764154445,21B,F3X,SB,BAMBOO HR LLC,LINDON,UT,840421952,2025-06-27,42550.74,nan,TAXES,nan,nan,nan,nan,ORG,4072520251211957095,1905220,500226151,nan,2026
C00573261,A,2025,M7,202507209764154446,21B,F3X,SB,BAMBOO HR LLC,LINDON,UT,840421952,2025-06-27,78527.2,nan,PAYROLL,nan,nan,nan,nan,ORG,4072520251211957096,1905220,500226152,nan,2026
C00573261,A,2025,M7,202507209764154446,21B,F3X,SB,"AMOFAH, SAMUEL",WASHINGTON,DC,200356005,2025-06-30,2040.27,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957097,1905220,500226213,500226152,2026
C00573261,A,2025,M7,202507209764154446,21B,F3X,SB,"ANDREWS, MARK",WASHINGTON,DC,200356005,2025-06-30,4107.87,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957098,1905220,500226214,500226152,2026
C00573261,A,2025,M7,202507209764154447,21B,F3X,SB,"BAILEY, JONELLE",WASHINGTON,DC,200356005,2025-06-30,2079.68,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957099,1905220,500226215,500226152,2026
C00573261,A,2025,M7,202507209764154447,21B,F3X,SB,"BECKENHOLDT, MADELINE",WASHINGTON,DC,200356005,2025-06-30,2918.01,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957100,1905220,500226216,500226152,2026
C00573261,A,2025,M7,202507209764154447,21B,F3X,SB,"BENZING, SARAH",WASHINGTON,DC,20035,2025-06-30,6974.06,nan,PAYROLL,nan,nan,X,*,IND,4072520251211957101,1905220,500226217,500226152,2026
C00573261,A,2025,M7,202507209764154460,21B,F3X,SB,"KLUGER, DALIT",WASHINGTON,DC,200356005,2025-06-23,20.14,nan,EXPENSE REIMBURSEMENT (SEE BELOW IF ITEMIZED),nan,nan,nan,nan,IND,4072520251211957139,1905220,500226084,nan,2026
C00573261,A,2025,M7,202507209764154460,21B,F3X,SB,LIFTOFF CAMPAIGNS,SILVER SPRING,MD,209013627,2025-06-10,50000.0,nan,ACQUISITIONS,nan,nan,nan,nan,ORG,4072520251211957140,1905220,500226154,nan,2026
C00632323,N,2025,MY,202507159763385308,21B,F3X,SB,AMERICAN EXPRESS,NEW YORK,NY,10285,2025-06-05,13647.04,nan,CC PAYMENT - SEE BELOW,nan,nan,nan,nan,ORG,4071720251209258078,1902826,SB21B.I27158,nan,2026
C00632323,N,2025,MY,202507159763385308,21B,F3X,SB,801 CHOPHOUSE,KANSAS CITY,MO,64106,2025-05-01,2200.0,nan,FOOD,nan,nan,X,nan,ORG,4071720251209258079,1902826,SB21B.I27175,SB21B.I27158,2026
C00632323,N,2025,MY,202507159763385308,21B,F3X,SB,AMAZON.COM,SEATTLE,WA,98144,2025-04-22,52.44,nan,OFFICE SUPPLIES,nan,nan,X,nan,ORG,4071720251209258080,1902826,SB21B.I27161,SB21B.I27158,2026
C00632323,N,2025,MY,202507159763385309,21B,F3X,SB,AMAZON.COM,SEATTLE,WA,98144,2025-05-12,60.76,nan,OFFICE SUPPLIES,nan,nan,X,nan,ORG,4071720251209258081,1902826,SB21B.I27186,SB21B.I27158,2026
C00632323,N,2025,MY,202507159763385309,21B,F3X,SB,AMAZON.COM,SEATTLE,WA,98144,2025-05-12,42.36,nan,OFFICE SUPPLIES,nan,nan,X,nan,ORG,4071720251209258082,1902826,SB21B.I27187,SB21B.I27158,2026
C00632323,N,2025,MY,202507159763385309,21B,F3X,SB,AMAZON.COM,SEATTLE,WA,98144,2025-05-14,55.1,nan,OFFICE SUPPLIES,nan,nan,X,nan,ORG,4071720251209258083,1902826,SB21B.I27189,SB21B.I27158,2026
C00632323,N,2025,MY,202507159763385274,21B,F3X,SB,"MARSHALL, LAINA",SAINT JOHN,KS,67576,2025-04-21,440.3,nan,REIMBURSEMENT - SEE BELOW FOR ITEMIZATION,nan,nan,nan,nan,IND,4071720251209257977,1902826,SB21B.I27091,nan,2026
C00632323,N,2025,MY,202507159763385274,21B,F3X,SB,NATIONAL CAR RENTAL,ST LOUIS,MO,63105,2025-02-10,440.3,nan,TRAVEL,nan,nan,X,nan,ORG,4071720251209257978,1902826,SB21B.I27092,SB21B.I27091,2026
C00632323,N,2025,MY,202507159763385275,21B,F3X,SB,"ROBERTSON, BRENT",WASHINGTON,DC,20003,2025-01-17,30000.0,nan,STRATEGIC CONSULTING,nan,nan,nan,nan,IND,4071720251209257979,1902826,SB21B.I25745,nan,2026
C00632323,N,2025,MY,202507159763385275,21B,F3X,SB,AMERICAN EXPRESS,NEW YORK,NY,10285,2025-01-06,28629.47,nan,CC PAYMENT (SEE BELOW),nan,nan,nan,nan,ORG,4071720251209257980,1902826,SB21B.I24668,nan,2026
C00632323,N,2025,MY,202507159763385310,21B,F3X,SB,AMAZON.COM,SEATTLE,WA,98144,2025-05-16,25.81,nan,OFFICE SUPPLIES,nan,nan,X,nan,ORG,4071720251209258084,1902826,SB21B.I27196,SB21B.I27158,2026
